@relation gps_clustered

@attribute Instance_number numeric
@attribute udid string
@attribute jingdu numeric
@attribute weidu numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10}

@data
53674,4a039f39d681196f,0.348068,0.635751,cluster2
53675,4a039f39d681196f,0.348078,0.635763,cluster2
53676,4a039f39d681196f,0.348078,0.635765,cluster2
53677,4a06f965c6878c66,0.358218,0.674723,cluster10
53678,4a06f965c6878c66,0.358222,0.674725,cluster10
53679,4a06f965c6878c66,0.358218,0.674723,cluster10
53680,4694b6b4329a116b,0.254421,0.632399,cluster1
53681,4694b6b4329a116b,0.254393,0.632392,cluster1
53682,4694b6b4329a116b,0.254423,0.632401,cluster1
53683,4694b6b4329a116b,0.254395,0.632428,cluster1
53684,4694b6b4329a116b,0.25442,0.632399,cluster1
53685,4694b6b4329a116b,0.25442,0.6324,cluster1
53686,4694b6b4329a116b,0.254395,0.632428,cluster1
53687,4694b6b4329a116b,0.25442,0.6324,cluster1
53688,4694b6b4329a116b,0.254395,0.632428,cluster1
53689,4694b6b4329a116b,0.25442,0.6324,cluster1
53690,4694b6b4329a116b,0.254395,0.632428,cluster1
53691,4694b6b4329a116b,0.25442,0.6324,cluster1
53692,4694b6b4329a116b,0.254395,0.632428,cluster1
53693,46ac3009d3c8b8c9,0.358526,0.669462,cluster10
53694,46ac3009d3c8b8c9,0.358497,0.669458,cluster10
53695,46ac3009d3c8b8c9,0.358526,0.669462,cluster10
53696,46ac3009d3c8b8c9,0.358497,0.669458,cluster10
53697,472d46541baaf933,0.412996,0.666664,cluster4
53698,472d46541baaf933,0.412996,0.666664,cluster4
53699,4733161696a13258,0.359749,0.672965,cluster10
53700,4733161696a13258,0.35973,0.672912,cluster10
53701,4733161696a13258,0.35973,0.672912,cluster10
53702,4733161696a13258,0.35973,0.672912,cluster10
53703,47ea16b2cca73b92,0.263922,0.648599,cluster1
53704,47ea16b2cca73b92,0.264009,0.648686,cluster1
53705,47ea16b2cca73b92,0.26379,0.648705,cluster1
53706,47ea16b2cca73b92,0.26379,0.648705,cluster1
53707,481a0659b20b942,0.358437,0.67459,cluster10
53708,481a0659b20b942,0.358438,0.674589,cluster10
53709,482f40d2dac40d07,0.530551,0.703402,cluster9
53710,482f40d2dac40d07,0.53055,0.703404,cluster9
53711,483f37f690c85a12,0.262828,0.64525,cluster1
53712,4844c773934f8779,0.345668,0.66768,cluster10
53713,4862e031b506c585,0.249787,0.630353,cluster1
53714,4862e031b506c585,0.249858,0.630343,cluster1
53715,4862e031b506c585,0.24983,0.630346,cluster1
53716,4902cbb06a2bb641,0.295631,0.662709,cluster1
53717,4902cbb06a2bb641,0.295632,0.662709,cluster1
53718,4902cbb06a2bb641,0.295631,0.662709,cluster1
53719,4902cbb06a2bb641,0.295632,0.662709,cluster1
53720,4902cbb06a2bb641,0.295632,0.662709,cluster1
53721,49152ad4a0de882,0.357601,0.675153,cluster10
53722,492b17da5efed322,0.382792,0.667574,cluster5
53723,492b17da5efed322,0.382795,0.667573,cluster5
53724,492b17da5efed322,0.38279,0.667574,cluster5
53725,493220d1beeb6815,0.399757,0.635109,cluster0
53726,493a55a877cff41b,0.374257,0.615314,cluster0
53727,493a55a877cff41b,0.374256,0.615313,cluster0
53728,493a55a877cff41b,0.374256,0.615313,cluster0
53729,493a55a877cff41b,0.374255,0.615314,cluster0
53730,493a55a877cff41b,0.374257,0.615313,cluster0
53731,493a55a877cff41b,0.374256,0.615315,cluster0
53732,493a55a877cff41b,0.374255,0.615314,cluster0
53733,493a55a877cff41b,0.374255,0.615314,cluster0
53734,493a55a877cff41b,0.374257,0.615314,cluster0
53735,493b91b964c72b2c,0.365952,0.668931,cluster7
53736,494996e0d1d4ee6,0.337642,0.630057,cluster2
53737,49b1057cf63e44fc,0.378977,0.625839,cluster0
53738,49b1057cf63e44fc,0.378977,0.625839,cluster0
53739,49b2bdc5fd561df7,0.484438,0.688178,cluster3
53740,49be23d9cb6536db,0.294674,0.66449,cluster1
53741,49dc0d46964567a7,0.349348,0.638708,cluster7
53742,49f0c25e1bf2308f,0.473396,0.654303,cluster6
53743,49f0c25e1bf2308f,0.473396,0.654303,cluster6
53744,49f68024-3f0e-3750-906f-62d9e46c7c94,0.489223,0.688053,cluster3
53745,49f68024-3f0e-3750-906f-62d9e46c7c94,0.489221,0.688053,cluster3
53746,49f68024-3f0e-3750-906f-62d9e46c7c94,0.48912,0.687985,cluster3
53747,49f68024-3f0e-3750-906f-62d9e46c7c94,0.489124,0.687984,cluster3
53748,49f68024-3f0e-3750-906f-62d9e46c7c94,0.489124,0.687985,cluster3
53749,49f68024-3f0e-3750-906f-62d9e46c7c94,0.489124,0.687984,cluster3
53750,49f68024-3f0e-3750-906f-62d9e46c7c94,0.489124,0.687984,cluster3
53751,49f68024-3f0e-3750-906f-62d9e46c7c94,0.489123,0.687985,cluster3
53752,49f68024-3f0e-3750-906f-62d9e46c7c94,0.489124,0.687986,cluster3
53753,49f68024-3f0e-3750-906f-62d9e46c7c94,0.489123,0.687985,cluster3
53754,49f68024-3f0e-3750-906f-62d9e46c7c94,0.489124,0.687984,cluster3
53755,49f68024-3f0e-3750-906f-62d9e46c7c94,0.489124,0.687986,cluster3
53756,49f68024-3f0e-3750-906f-62d9e46c7c94,0.489124,0.687984,cluster3
53757,4a06f965c6878c66,0.358282,0.674621,cluster10
53758,4a06f965c6878c66,0.358391,0.674545,cluster10
53759,4a06f965c6878c66,0.358395,0.67455,cluster10
53760,4a06f965c6878c66,0.35825,0.674726,cluster10
53761,4a06f965c6878c66,0.35825,0.674726,cluster10
53762,4a06f965c6878c66,0.358218,0.674723,cluster10
53763,4a06f965c6878c66,0.358218,0.674723,cluster10
53764,4a06f965c6878c66,0.358222,0.674725,cluster10
53765,4a06f965c6878c66,0.358222,0.674725,cluster10
53766,4a06f965c6878c66,0.358221,0.674725,cluster10
53767,4a4281ff1cc71cee,0.416438,0.628257,cluster0
53768,4a4281ff1cc71cee,0.416573,0.628326,cluster0
53769,4a4281ff1cc71cee,0.416574,0.628325,cluster0
53770,4a4281ff1cc71cee,0.416445,0.628263,cluster0
53771,4a4281ff1cc71cee,0.416444,0.628263,cluster0
53772,4a4281ff1cc71cee,0.416438,0.628257,cluster0
53773,4a4281ff1cc71cee,0.416445,0.628263,cluster0
53774,4a71e8d7e90baf16,0.256873,0.635801,cluster1
53775,4a8f808bf4d697a6,0.338385,0.592022,cluster2
53776,4a8f808bf4d697a6,0.338371,0.59203,cluster2
53777,4a8f808bf4d697a6,0.33837,0.59203,cluster2
53778,4a8f808bf4d697a6,0.338371,0.59203,cluster2
53779,4a8f808bf4d697a6,0.33837,0.59203,cluster2
53780,4a8f808bf4d697a6,0.338371,0.59203,cluster2
53781,4a8f808bf4d697a6,0.338371,0.59203,cluster2
53782,4a8f808bf4d697a6,0.33837,0.59203,cluster2
53783,4a8f808bf4d697a6,0.338371,0.59203,cluster2
53784,4ab75d52db6f9611,0.477648,0.687636,cluster3
53785,4ab75d52db6f9611,0.477648,0.687636,cluster3
53786,4ab75d52db6f9611,0.477648,0.687636,cluster3
53787,4ab75d52db6f9611,0.477648,0.687636,cluster3
53788,4ab75d52db6f9611,0.477645,0.687635,cluster3
53789,4ab75d52db6f9611,0.477648,0.687636,cluster3
53790,4ab75d52db6f9611,0.477648,0.687636,cluster3
53791,468720211b43c5bf,0.271608,0.644274,cluster1
53792,468720211b43c5bf,0.271606,0.644274,cluster1
53793,468720211b43c5bf,0.271608,0.644274,cluster1
53794,468720211b43c5bf,0.271607,0.644274,cluster1
53795,468720211b43c5bf,0.271608,0.644274,cluster1
53796,468720211b43c5bf,0.271608,0.644274,cluster1
53797,468720211b43c5bf,0.271607,0.644274,cluster1
53798,468720211b43c5bf,0.271608,0.644274,cluster1
53799,468720211b43c5bf,0.271604,0.644275,cluster1
53800,468720211b43c5bf,0.271608,0.644274,cluster1
53801,468720211b43c5bf,0.271607,0.644274,cluster1
53802,468720211b43c5bf,0.271608,0.644274,cluster1
53803,468720211b43c5bf,0.271607,0.644274,cluster1
53804,468720211b43c5bf,0.271608,0.644274,cluster1
53805,4694b6b4329a116b,0.254398,0.632426,cluster1
53806,4694b6b4329a116b,0.254392,0.632392,cluster1
53807,4694b6b4329a116b,0.254392,0.632388,cluster1
53808,4694b6b4329a116b,0.254394,0.632391,cluster1
53809,4694b6b4329a116b,0.254392,0.632388,cluster1
53810,4694b6b4329a116b,0.254394,0.632392,cluster1
53811,4694b6b4329a116b,0.254393,0.632392,cluster1
53812,4694b6b4329a116b,0.254396,0.632391,cluster1
53813,4694b6b4329a116b,0.254394,0.632392,cluster1
53814,4694b6b4329a116b,0.254395,0.632428,cluster1
53815,4694b6b4329a116b,0.254408,0.632388,cluster1
53816,4694b6b4329a116b,0.254395,0.632428,cluster1
53817,4694b6b4329a116b,0.254393,0.632392,cluster1
53818,4694b6b4329a116b,0.254395,0.632428,cluster1
53819,4694b6b4329a116b,0.254393,0.632392,cluster1
53820,4694b6b4329a116b,0.254392,0.632392,cluster1
53821,4694b6b4329a116b,0.254395,0.632428,cluster1
53822,4694b6b4329a116b,0.254393,0.632392,cluster1
53823,4694b6b4329a116b,0.254395,0.632428,cluster1
53824,4694b6b4329a116b,0.254394,0.632392,cluster1
53825,4694b6b4329a116b,0.254371,0.632396,cluster1
53826,4694b6b4329a116b,0.254395,0.632428,cluster1
53827,47a0cd972a64c5c0,0.367162,0.659824,cluster7
53828,47a0cd972a64c5c0,0.367162,0.659825,cluster7
53829,47a0cd972a64c5c0,0.367161,0.659824,cluster7
53830,47a0cd972a64c5c0,0.367161,0.659824,cluster7
53831,47a0cd972a64c5c0,0.367165,0.659824,cluster7
53832,47a0cd972a64c5c0,0.367163,0.659824,cluster7
53833,47a0cd972a64c5c0,0.367164,0.659824,cluster7
53834,47a0cd972a64c5c0,0.367163,0.659825,cluster7
53835,47a0cd972a64c5c0,0.367163,0.659823,cluster7
53836,47ea16b2cca73b92,0.263923,0.6486,cluster1
53837,47ea16b2cca73b92,0.263941,0.648621,cluster1
53838,47ea16b2cca73b92,0.263922,0.648599,cluster1
53839,47ea16b2cca73b92,0.263922,0.648599,cluster1
53840,47ea16b2cca73b92,0.263922,0.648599,cluster1
53841,4898835d139f0334,0.357619,0.67523,cluster10
53842,4898835d139f0334,0.357622,0.675231,cluster10
53843,4898835d139f0334,0.357619,0.67523,cluster10
53844,4898835d139f0334,0.357619,0.67523,cluster10
53845,48a24bce996fcdba,0.326828,0.674119,cluster10
53846,48be4d413c78ea25,0.446943,0.652661,cluster6
53847,48be4d413c78ea25,0.446943,0.652661,cluster6
53848,48ec3a16154c0d28,0.282676,0.659036,cluster1
53849,4902cbb06a2bb641,0.295616,0.662707,cluster1
53850,4902cbb06a2bb641,0.295631,0.662709,cluster1
53851,4902cbb06a2bb641,0.295633,0.662715,cluster1
53852,4902cbb06a2bb641,0.295632,0.662709,cluster1
53853,4902cbb06a2bb641,0.295631,0.662709,cluster1
53854,4902cbb06a2bb641,0.295632,0.662709,cluster1
53855,4902cbb06a2bb641,0.295631,0.662709,cluster1
53856,4902cbb06a2bb641,0.295631,0.662709,cluster1
53857,4902cbb06a2bb641,0.295632,0.662709,cluster1
53858,4902cbb06a2bb641,0.295632,0.662709,cluster1
53859,4902cbb06a2bb641,0.295633,0.662708,cluster1
53860,49584adb65a0e97d,0.495256,0.689414,cluster3
53861,49584adb65a0e97d,0.495256,0.689414,cluster3
53862,49584adb65a0e97d,0.495256,0.689414,cluster3
53863,49584adb65a0e97d,0.495256,0.689415,cluster3
53864,49584adb65a0e97d,0.495256,0.689415,cluster3
53865,4a06f965c6878c66,0.358218,0.674723,cluster10
53866,4a06f965c6878c66,0.358218,0.674723,cluster10
53867,4a06f965c6878c66,0.358218,0.674723,cluster10
53868,4a06f965c6878c66,0.3583,0.674718,cluster10
53869,4a06f965c6878c66,0.358299,0.674704,cluster10
53870,4a06f965c6878c66,0.358299,0.674701,cluster10
53871,4a06f965c6878c66,0.358325,0.674629,cluster10
53872,4a0fca6c61cce04,0.400444,0.631455,cluster0
53873,4ab75d52db6f9611,0.477645,0.687635,cluster3
53874,4ad557f5b7d32978,0.394003,0.651076,cluster5
53875,4ae42f3879481782,0.256161,0.633333,cluster1
53876,4ae42f3879481782,0.256161,0.633333,cluster1
53877,4ae42f3879481782,0.25617,0.633331,cluster1
53878,4ae42f3879481782,0.256161,0.633333,cluster1
53879,4ae42f3879481782,0.256161,0.633333,cluster1
53880,4ae42f3879481782,0.256164,0.633332,cluster1
53881,4aea471286d14728,0.358275,0.675331,cluster10
53882,4b7e9c9612fd6fca,0.451465,0.650955,cluster6
53883,4b7e9c9612fd6fca,0.451524,0.650938,cluster6
53884,4b7e9c9612fd6fca,0.451524,0.650938,cluster6
53885,4b7e9c9612fd6fca,0.451524,0.650938,cluster6
53886,4b930ad42a1eb859,0.2553,0.632763,cluster1
53887,4b930ad42a1eb859,0.255302,0.632777,cluster1
53888,4b930ad42a1eb859,0.255299,0.632778,cluster1
53889,4b930ad42a1eb859,0.255293,0.632784,cluster1
53890,4b930ad42a1eb859,0.255295,0.632786,cluster1
53891,4b930ad42a1eb859,0.255294,0.632788,cluster1
53892,4b930ad42a1eb859,0.255305,0.632838,cluster1
53893,4b930ad42a1eb859,0.255354,0.632847,cluster1
53894,4b930ad42a1eb859,0.255306,0.632838,cluster1
53895,4b930ad42a1eb859,0.255305,0.632837,cluster1
53896,4b930ad42a1eb859,0.255305,0.632837,cluster1
53897,4b930ad42a1eb859,0.255306,0.632838,cluster1
53898,4b930ad42a1eb859,0.255305,0.632838,cluster1
53899,4b930ad42a1eb859,0.255313,0.632839,cluster1
53900,4b930ad42a1eb859,0.255313,0.63284,cluster1
53901,4b930ad42a1eb859,0.255322,0.632842,cluster1
53902,4b930ad42a1eb859,0.255325,0.632842,cluster1
53903,4b930ad42a1eb859,0.255323,0.632842,cluster1
53904,4ba4eaf9b92416fd,0.43708,0.624883,cluster4
53905,4ba4eaf9b92416fd,0.43708,0.624883,cluster4
53906,4ba4eaf9b92416fd,0.43708,0.624883,cluster4
53907,4ba4eaf9b92416fd,0.437081,0.624887,cluster4
53908,4ba4eaf9b92416fd,0.437081,0.624887,cluster4
53909,4cbef3060f92866f,0.346112,0.667639,cluster10
53910,4cbef3060f92866f,0.346112,0.667639,cluster10
53911,4cc2c26789fcc99,0.359471,0.673897,cluster10
53912,4cc2c26789fcc99,0.359253,0.673888,cluster10
53913,4cc2c26789fcc99,0.359254,0.673888,cluster10
53914,4cc2c26789fcc99,0.359305,0.673932,cluster10
53915,4cc6b480ca778883,0.356472,0.674959,cluster10
53916,4cf7f34c569dc815,0.460781,0.660373,cluster6
53917,4cf7f34c569dc815,0.460766,0.660373,cluster6
53918,4cf7f34c569dc815,0.460782,0.660374,cluster6
53919,4cf7f34c569dc815,0.460781,0.660373,cluster6
53920,4cf7f34c569dc815,0.460783,0.660372,cluster6
53921,4dcf298a0f61b858,0.451343,0.676012,cluster6
53922,4dcf298a0f61b858,0.451422,0.676042,cluster6
53923,4dcf298a0f61b858,0.451476,0.676045,cluster6
53924,4dcf298a0f61b858,0.450583,0.675296,cluster6
53925,4dcf298a0f61b858,0.450583,0.675296,cluster6
53926,4de1d4f1e7d8e0f7,0.368004,0.659953,cluster7
53927,4de1d4f1e7d8e0f7,0.368004,0.659953,cluster7
53928,4de1d4f1e7d8e0f7,0.368004,0.659953,cluster7
53929,4de1d4f1e7d8e0f7,0.368004,0.659953,cluster7
53930,4e91eeb9-7fbb-3c5d-99fa-3689df90b87f,0.397389,0.662095,cluster5
53931,4e91eeb9-7fbb-3c5d-99fa-3689df90b87f,0.397389,0.662095,cluster5
53932,4e9c1c5e1012646f,0.287598,0.638407,cluster1
53933,4e9c1c5e1012646f,0.287596,0.638406,cluster1
53934,4e9c1c5e1012646f,0.287596,0.638406,cluster1
53935,4e9c1c5e1012646f,0.287596,0.638406,cluster1
53936,4eb031589468d7ca,0.508877,0.702991,cluster3
53937,4eb031589468d7ca,0.508871,0.702989,cluster3
53938,4eb031589468d7ca,0.508871,0.702989,cluster3
53939,4eb031589468d7ca,0.508871,0.702989,cluster3
53940,4eb031589468d7ca,0.508871,0.702989,cluster3
53941,4eb031589468d7ca,0.508871,0.70299,cluster3
53942,4eb031589468d7ca,0.508871,0.70299,cluster3
53943,4eb031589468d7ca,0.508871,0.70299,cluster3
53944,4eb031589468d7ca,0.508878,0.702991,cluster3
53945,4eb031589468d7ca,0.508871,0.70299,cluster3
53946,4f0ae5b14f9ff616,0.374425,0.615355,cluster0
53947,4f0ae5b14f9ff616,0.3744,0.615391,cluster0
53948,4f0ae5b14f9ff616,0.374425,0.615355,cluster0
53949,4f2ec60bc3146e3d,0.416334,0.628237,cluster0
53950,4f30044fc3615570,0.392573,0.604779,cluster0
53951,4f30044fc3615570,0.392573,0.60478,cluster0
53952,4f3979a225fdbe62,0.318838,0.632006,cluster2
53953,4f3979a225fdbe62,0.318809,0.632008,cluster2
53954,4f3979a225fdbe62,0.318797,0.632,cluster2
53955,4f3979a225fdbe62,0.318799,0.632,cluster2
53956,4f3979a225fdbe62,0.318765,0.631968,cluster2
53957,4f3979a225fdbe62,0.318809,0.632008,cluster2
53958,4b7ae0d9c8b8503b,0.393496,0.650778,cluster5
53959,4b7ae0d9c8b8503b,0.393506,0.650779,cluster5
53960,4b7ae0d9c8b8503b,0.393517,0.650775,cluster5
53961,4b7ae0d9c8b8503b,0.393504,0.650777,cluster5
53962,4b7e9c9612fd6fca,0.451465,0.650955,cluster6
53963,4b7e9c9612fd6fca,0.451465,0.650955,cluster6
53964,4b7e9c9612fd6fca,0.451465,0.650955,cluster6
53965,4b7e9c9612fd6fca,0.451465,0.650955,cluster6
53966,4b7e9c9612fd6fca,0.451465,0.650955,cluster6
53967,4b930ad42a1eb859,0.255334,0.632679,cluster1
53968,4b930ad42a1eb859,0.255331,0.63268,cluster1
53969,4b930ad42a1eb859,0.255331,0.63268,cluster1
53970,4b930ad42a1eb859,0.255331,0.632679,cluster1
53971,4b930ad42a1eb859,0.255304,0.632659,cluster1
53972,4c2875389e897539,0.399001,0.605803,cluster0
53973,4c2875389e897539,0.399123,0.605936,cluster0
53974,4c2875389e897539,0.399001,0.605803,cluster0
53975,4c2875389e897539,0.399092,0.605755,cluster0
53976,4c2875389e897539,0.399001,0.605803,cluster0
53977,4c2875389e897539,0.399123,0.605936,cluster0
53978,4c2875389e897539,0.399001,0.605803,cluster0
53979,4c2875389e897539,0.399123,0.605936,cluster0
53980,4c2875389e897539,0.399001,0.605803,cluster0
53981,4c2875389e897539,0.399123,0.605936,cluster0
53982,4c2875389e897539,0.399001,0.605803,cluster0
53983,4c2875389e897539,0.399079,0.605778,cluster0
53984,4c2875389e897539,0.399001,0.605803,cluster0
53985,4c2875389e897539,0.399001,0.605803,cluster0
53986,4c4ad29d6ec85182,0.541226,0.728509,cluster9
53987,4c4f858711c36cf5,0.459284,0.658989,cluster6
53988,4ca2a1aa194da2e2,0.31456,0.6225,cluster2
53989,4cbef3060f92866f,0.346112,0.667639,cluster10
53990,4d97ef63ab5ef6f6,0.39727,0.632505,cluster0
53991,4d97ef63ab5ef6f6,0.39727,0.632505,cluster0
53992,4da83125f39f5d00,0.405318,0.641445,cluster5
53993,4db7ceac90b3935c,0.448223,0.67354,cluster6
53994,4db7ceac90b3935c,0.448223,0.67354,cluster6
53995,4db7ceac90b3935c,0.448223,0.67354,cluster6
53996,4dcf298a0f61b858,0.450553,0.675264,cluster6
53997,4dcf298a0f61b858,0.450553,0.675264,cluster6
53998,4dcf298a0f61b858,0.450446,0.675258,cluster6
53999,4dcf298a0f61b858,0.450446,0.675258,cluster6
54000,4dcf298a0f61b858,0.450426,0.675256,cluster6
54001,4dcf298a0f61b858,0.450427,0.675256,cluster6
54002,4dcf298a0f61b858,0.450582,0.675296,cluster6
54003,4dcf298a0f61b858,0.450583,0.675296,cluster6
54004,4e1e3f5faca155a5,0.449179,0.675647,cluster6
54005,4e1e3f5faca155a5,0.449179,0.675647,cluster6
54006,4e1e3f5faca155a5,0.449179,0.675647,cluster6
54007,4e1e3f5faca155a5,0.449179,0.675648,cluster6
54008,4e1e3f5faca155a5,0.449179,0.675647,cluster6
54009,4e25c125e6b625e4,0.275462,0.645864,cluster1
54010,4e25c125e6b625e4,0.275461,0.645864,cluster1
54011,4e25c125e6b625e4,0.274962,0.645006,cluster1
54012,4e25c125e6b625e4,0.274964,0.645007,cluster1
54013,4e440244326c0142,0.26002,0.627953,cluster1
54014,4e8ba2f3a164297,0.449215,0.675096,cluster6
54015,4e8ba2f3a164297,0.449215,0.675096,cluster6
54016,4eb031589468d7ca,0.508871,0.702989,cluster3
54017,4eb031589468d7ca,0.508871,0.70299,cluster3
54018,4eb031589468d7ca,0.508871,0.70299,cluster3
54019,4eb031589468d7ca,0.508871,0.70299,cluster3
54020,4eb031589468d7ca,0.508871,0.70299,cluster3
54021,4eb031589468d7ca,0.508871,0.70299,cluster3
54022,4eb031589468d7ca,0.508871,0.70299,cluster3
54023,4eb031589468d7ca,0.508871,0.70299,cluster3
54024,4eb8ab54b5632200,0.334216,0.666745,cluster10
54025,4eb8ab54b5632200,0.334216,0.666746,cluster10
54026,4eca4ad6df5e73b5,0.475459,0.672934,cluster3
54027,4eca4ad6df5e73b5,0.475459,0.672933,cluster3
54028,4eca4ad6df5e73b5,0.475459,0.672934,cluster3
54029,4eca4ad6df5e73b5,0.475459,0.672933,cluster3
54030,4eca4ad6df5e73b5,0.475459,0.672934,cluster3
54031,4eca4ad6df5e73b5,0.475459,0.672934,cluster3
54032,4ee35928347d15e,0.449697,0.675494,cluster6
54033,4f0ae5b14f9ff616,0.3744,0.615391,cluster0
54034,4f0ae5b14f9ff616,0.3744,0.615391,cluster0
54035,4f3979a225fdbe62,0.318797,0.632,cluster2
54036,4f3979a225fdbe62,0.318838,0.632006,cluster2
54037,4f3979a225fdbe62,0.318838,0.632006,cluster2
54038,4f3979a225fdbe62,0.318838,0.632006,cluster2
54039,4f3979a225fdbe62,0.318838,0.632006,cluster2
54040,4f3979a225fdbe62,0.318809,0.632008,cluster2
54041,4f3979a225fdbe62,0.318809,0.632008,cluster2
54042,4f3979a225fdbe62,0.318839,0.632005,cluster2
54043,4f3979a225fdbe62,0.318839,0.632005,cluster2
54044,4f3979a225fdbe62,0.318809,0.632008,cluster2
54045,4f3979a225fdbe62,0.318809,0.632008,cluster2
54046,4f3979a225fdbe62,0.318839,0.632005,cluster2
54047,4f3979a225fdbe62,0.318839,0.632005,cluster2
54048,4f3979a225fdbe62,0.318809,0.632008,cluster2
54049,4f3979a225fdbe62,0.318809,0.632008,cluster2
54050,4f3979a225fdbe62,0.318838,0.632005,cluster2
54051,4f3979a225fdbe62,0.318838,0.632005,cluster2
54052,4f3979a225fdbe62,0.318809,0.632008,cluster2
54053,4f3979a225fdbe62,0.318809,0.632008,cluster2
54054,4f3979a225fdbe62,0.318838,0.632005,cluster2
54055,4f3979a225fdbe62,0.318838,0.632005,cluster2
54056,4f3979a225fdbe62,0.318809,0.632008,cluster2
54057,4f3979a225fdbe62,0.318809,0.632008,cluster2
54058,4f3979a225fdbe62,0.318839,0.632005,cluster2
54059,4f3979a225fdbe62,0.318839,0.632005,cluster2
54060,4f3979a225fdbe62,0.318809,0.632008,cluster2
54061,4f3979a225fdbe62,0.318809,0.632008,cluster2
54062,4f3979a225fdbe62,0.318839,0.632005,cluster2
54063,4f3979a225fdbe62,0.318839,0.632005,cluster2
54064,4f3979a225fdbe62,0.318809,0.632008,cluster2
54065,4f3979a225fdbe62,0.318809,0.632008,cluster2
54066,4f3979a225fdbe62,0.318838,0.632005,cluster2
54067,4f3979a225fdbe62,0.318838,0.632005,cluster2
54068,4f3979a225fdbe62,0.318809,0.632008,cluster2
54069,4f3979a225fdbe62,0.318838,0.632006,cluster2
54070,4f3979a225fdbe62,0.318838,0.632006,cluster2
54071,4aea471286d14728,0.35744,0.675203,cluster10
54072,4aeac0d4ec60ddf5,0.496863,0.685963,cluster3
54073,4b1e1dfa1de11ce8,0.364357,0.589124,cluster2
54074,4b1e1dfa1de11ce8,0.364367,0.589089,cluster2
54075,4b1e1dfa1de11ce8,0.364357,0.589124,cluster2
54076,4b3a86bc79c85c77,0.255102,0.63334,cluster1
54077,4b7ae0d9c8b8503b,0.393506,0.650779,cluster5
54078,4b7ae0d9c8b8503b,0.393497,0.650778,cluster5
54079,4b7e9c9612fd6fca,0.451526,0.650937,cluster6
54080,4b7e9c9612fd6fca,0.451524,0.650938,cluster6
54081,4b7e9c9612fd6fca,0.451524,0.650937,cluster6
54082,4b7e9c9612fd6fca,0.45151,0.650875,cluster6
54083,4b8e287c29189aa0,0.415187,0.668551,cluster4
54084,4b8e287c29189aa0,0.415187,0.668552,cluster4
54085,4b930ad42a1eb859,0.255332,0.63268,cluster1
